Alternatives,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
A155,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9655681259222824
A156,0.6257309941520468,0.2666666666666667,0.9985126425384234,0.6666666666666666,0.125,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9754058042302016
A157,0.6549707602339181,0.33333333333333337,0.9985126425384234,0.5833333333333334,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A158,0.616374269005848,0.2666666666666667,0.9985126425384234,0.6666666666666666,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A159,0.6502923976608187,0.33333333333333337,0.9985126425384234,0.5833333333333334,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9655681259222824
A160,0.30409356725146197,0.9333333333333333,0.9985126425384234,0.8333333333333334,0.125,0.125,0.125,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9344154779472045
A161,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9475323823577636
A162,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A163,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9163797343826857
A164,0.7707602339181286,0.6,0.9985126425384234,0.5,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A165,0.7707602339181286,0.6,0.9985126425384234,0.5,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A166,0.8304093567251463,0.2666666666666667,0.999008428358949,0.4166666666666667,0.125,0.0625,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A167,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A168,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9508116084604034
A169,0.8643274853801169,0.4,0.9985126425384234,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9655681259222824
A170,0.8771929824561404,0.8,0.9980168567178979,0.3333333333333333,0.125,0.125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9524512215117232
A171,0.8304093567251463,0.2666666666666667,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.8803082472536481
A172,0.3894736842105263,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.125,0.0625,0.0625,0.08333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9590096737170027
A173,0.5906432748538012,0.19999999999999996,0.9980168567178979,0.6666666666666666,0.125,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9754058042302016
A174,0.616374269005848,0.2666666666666667,0.9980168567178979,0.5833333333333334,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9639285128709625
A175,0.7543859649122807,0.5333333333333333,0.9980168567178979,0.5,0.125,0.125,0.125,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9426135432038039
A176,0.3157894736842105,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.125,0.25,0.125,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9344154779472045
A177,0.6467836257309941,0.33333333333333337,0.9980168567178979,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9786850303328415
A178,0.6023391812865497,0.2666666666666667,0.9980168567178979,0.5833333333333334,0.0625,0.0625,0.0625,0.125,0.0002479543763947434,0.75,0.6666666666666666,0.9573700606656829
A179,0.32163742690058483,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9622888998196426
A180,0.38596491228070173,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.125,0.25,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9311362518445647
A181,0.26900584795321636,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9294966387932448
A182,0.3005847953216374,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9294966387932448
A183,0.2573099415204678,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9524512215117232
A184,0.3005847953216374,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9442531562551237
A185,0.3005847953216374,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9344154779472045
A186,0.20467836257309946,0.9333333333333333,0.9970252850768468,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.5,0.6666666666666666,0.9540908345630431
A187,0.8421052631578947,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9836038694868011
A188,0.791812865497076,0.6,1.0,0.4166666666666667,0.5,0.25,0.25,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A189,0.7894736842105263,0.6,1.0,0.3333333333333333,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,1.0,0.9016232169208067
A190,0.8070175438596492,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.25,0.875,0.001983635011157947,1.0,0.6666666666666666,0.9131005082800459
A191,0.8421052631578947,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.955730447614363
A192,0.775438596491228,0.6,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.75,0.0004959087527894868,1.0,0.6666666666666666,0.926217412690605
A193,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9721265781275619
A194,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.25,0.5,0.5,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9032628299721266
A195,0.7707602339181286,0.6,0.9985126425384234,0.3333333333333333,0.5,0.25,0.1875,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9491719954090835
A196,0.7929824561403509,0.6,0.9985126425384234,0.25,0.5,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9524512215117232
A197,0.808187134502924,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9819642564354812
A198,0.8362573099415205,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.5,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9360550909985244
A199,0.8011695906432749,0.6,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.970486965076242
A200,0.8596491228070176,0.7333333333333334,0.9980168567178979,0.25,0.0625,0.0625,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9754058042302016
A201,0.839766081871345,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A202,0.8374269005847953,0.7333333333333334,0.9980168567178979,0.25,0.125,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9721265781275619
A203,0.8222222222222222,0.6666666666666667,1.0,0.4166666666666667,0.125,0.5,0.25,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9721265781275619
A204,0.8245614035087719,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.125,0.125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9868830955894409
A205,0.7578947368421053,0.5333333333333333,0.999008428358949,0.5,0.125,0.5,0.1875,1.0,0.001983635011157947,1.0,0.6666666666666666,0.9491719954090835
A206,0.7929824561403509,0.6,0.999008428358949,0.5,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A207,0.7894736842105263,0.6,0.999008428358949,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9770454172815216
A208,0.8198830409356725,0.6666666666666667,0.999008428358949,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A209,0.7929824561403509,0.6,0.9985126425384234,0.5,0.125,0.125,0.125,0.5416666666666666,0.001239771881973717,0.75,0.6666666666666666,0.9655681259222824
A210,0.808187134502924,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.0625,0.5416666666666666,0.001239771881973717,0.75,0.6666666666666666,0.9754058042302016
A211,0.6502923976608187,0.33333333333333337,0.9985126425384234,0.5833333333333334,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.9786850303328415
A212,0.8374269005847953,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9754058042302016
A213,0.8058479532163743,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9819642564354812
A214,0.8409356725146199,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9754058042302016
A215,0.7590643274853801,0.5333333333333333,0.9985126425384234,0.5,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.970486965076242
A216,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9803246433841614
A217,0.8058479532163743,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9786850303328415
A218,0.527485380116959,0.06666666666666665,0.9985126425384234,0.6666666666666666,0.125,0.0625,0.0625,0.20833333333333334,0.001239771881973717,1.0,0.6666666666666666,0.940973930152484
A219,0.8725146198830409,0.8,0.9985126425384234,0.3333333333333333,0.125,0.03125,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9786850303328415
A220,0.8315789473684211,0.4666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.03125,0.0625,0.5,0.0004959087527894868,1.0,0.6666666666666666,0.9770454172815216
A221,0.8538011695906433,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A222,0.7777777777777778,0.6,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9786850303328415
A223,0.8011695906432749,0.6,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9786850303328415
A224,0.8304093567251463,0.2666666666666667,0.9980168567178979,0.4166666666666667,0.0625,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9622888998196426
A225,0.8538011695906433,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.970486965076242
A226,0.7543859649122807,0.5333333333333333,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.03125,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9737661911788817
A227,0.7157894736842105,0.4666666666666667,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9639285128709625
A228,0.847953216374269,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9655681259222824
A229,0.8596491228070176,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.03125,0.03125,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9721265781275619
A230,0.815204678362573,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9393343171011641
A231,0.8210526315789474,0.6666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9524512215117232
A232,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9737661911788817
A233,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A234,0.8374269005847953,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.6666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9639285128709625
A235,0.8304093567251463,0.2666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9508116084604034
A236,0.8269005847953217,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9622888998196426
A237,0.8315789473684211,0.4666666666666667,0.999008428358949,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A238,0.8105263157894737,0.6666666666666667,0.999008428358949,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A239,0.8654970760233918,0.6,0.999008428358949,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A240,0.45029239766081874,0.7333333333333334,0.999008428358949,0.8333333333333334,0.125,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A241,0.7976608187134503,0.33333333333333337,0.9980168567178979,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.955730447614363
A242,0.7883040935672514,0.6,0.999008428358949,0.3333333333333333,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9442531562551237
A243,0.7836257309941521,0.6,0.999008428358949,0.3333333333333333,0.125,0.125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.927857025741925
A244,0.8257309941520468,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A245,0.7929824561403509,0.6,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.5,0.0007438631291842301,1.0,0.6666666666666666,0.9672077389736022
A246,0.8269005847953217,0.6666666666666667,1.0,0.4166666666666667,0.125,0.125,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9803246433841614
A247,0.8269005847953217,0.6666666666666667,1.0,0.4166666666666667,0.0625,0.125,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9655681259222824
A248,0.8011695906432749,0.6,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.001983635011157947,1.0,0.6666666666666666,0.9819642564354812
A249,0.7976608187134503,0.33333333333333337,0.9995042141794744,0.4166666666666667,0.25,0.25,0.25,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.970486965076242
A250,0.8327485380116959,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.001983635011157947,1.0,0.6666666666666666,0.970486965076242
A251,0.8327485380116959,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.1875,0.3333333333333333,0.001983635011157947,1.0,0.6666666666666666,0.9868830955894409
A252,0.8093567251461988,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A253,0.8035087719298246,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.125,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9803246433841614
A254,0.8011695906432749,0.6,0.9995042141794744,0.4166666666666667,0.125,0.5,0.25,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9376947040498442
A255,0.8538011695906433,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A256,0.8596491228070176,0.7333333333333334,0.9995042141794744,0.3333333333333333,0.0625,0.125,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A257,0.8339181286549707,0.9333333333333333,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9819642564354812
A258,0.815204678362573,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
